SubscriptionName,SubscriptionGuid,Date,ResourceGuid,,ServiceType,ServiceRegion,ServiceResource,Quantity,Cost
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/14/2025,cda73cca-973a-4b06-8b47-8aaf63759965,Azure Cosmos DB,All,IN Central,100 RU/s,96,0.8736
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/15/2025,cda73cca-973a-4b06-8b47-8aaf63759965,Azure Cosmos DB,All,IN Central,100 RU/s,96,0.8736
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/16/2025,cda73cca-973a-4b06-8b47-8aaf63759965,Azure Cosmos DB,All,IN Central,100 RU/s,96,0.8736
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/17/2025,cda73cca-973a-4b06-8b47-8aaf63759965,Azure Cosmos DB,All,IN Central,100 RU/s,96,0.8736
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/18/2025,cda73cca-973a-4b06-8b47-8aaf63759965,Azure Cosmos DB,All,IN Central,100 RU/s,96,0.8736
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/19/2025,cda73cca-973a-4b06-8b47-8aaf63759965,Azure Cosmos DB,All,IN Central,100 RU/s,96,0.8736
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/20/2025,cda73cca-973a-4b06-8b47-8aaf63759965,Azure Cosmos DB,All,IN Central,100 RU/s,96,0.8736
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/21/2025,cda73cca-973a-4b06-8b47-8aaf63759965,Azure Cosmos DB,All,IN Central,100 RU/s,96,0.8736
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/22/2025,cda73cca-973a-4b06-8b47-8aaf63759965,Azure Cosmos DB,All,IN Central,100 RU/s,96,0.8736
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/23/2025,cda73cca-973a-4b06-8b47-8aaf63759965,Azure Cosmos DB,All,IN Central,100 RU/s,96,0.8736
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/24/2025,cda73cca-973a-4b06-8b47-8aaf63759965,Azure Cosmos DB,All,IN Central,100 RU/s,96,0.8736
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/25/2025,cda73cca-973a-4b06-8b47-8aaf63759965,Azure Cosmos DB,All,IN Central,100 RU/s,96,0.8736
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/26/2025,cda73cca-973a-4b06-8b47-8aaf63759965,Azure Cosmos DB,All,IN Central,100 RU/s,96,0.8736
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/27/2025,cda73cca-973a-4b06-8b47-8aaf63759965,Azure Cosmos DB,All,IN Central,100 RU/s,96,0.8736
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/28/2025,cda73cca-973a-4b06-8b47-8aaf63759965,Azure Cosmos DB,All,IN Central,100 RU/s,96,0.8736
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/29/2025,cda73cca-973a-4b06-8b47-8aaf63759965,Azure Cosmos DB,All,IN Central,100 RU/s,96,0.8736
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/30/2025,cda73cca-973a-4b06-8b47-8aaf63759965,Azure Cosmos DB,All,IN Central,100 RU/s,96,0.8736
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-01-2025,1adb9ebc-c08f-426d-9aa4-8af9de7b6d74,Virtual Machines Licenses,SQL Server Developer Edition,Global,Developer License,24,0
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-02-2025,1adb9ebc-c08f-426d-9aa4-8af9de7b6d74,Virtual Machines Licenses,SQL Server Developer Edition,Global,Developer License,24,0
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-03-2025,1adb9ebc-c08f-426d-9aa4-8af9de7b6d74,Virtual Machines Licenses,SQL Server Developer Edition,Global,Developer License,24,0
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-04-2025,1adb9ebc-c08f-426d-9aa4-8af9de7b6d74,Virtual Machines Licenses,SQL Server Developer Edition,Global,Developer License,24,0
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-05-2025,1adb9ebc-c08f-426d-9aa4-8af9de7b6d74,Virtual Machines Licenses,SQL Server Developer Edition,Global,Developer License,24,0
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-06-2025,1adb9ebc-c08f-426d-9aa4-8af9de7b6d74,Virtual Machines Licenses,SQL Server Developer Edition,Global,Developer License,24,0
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-07-2025,1adb9ebc-c08f-426d-9aa4-8af9de7b6d74,Virtual Machines Licenses,SQL Server Developer Edition,Global,Developer License,24,0
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-08-2025,1adb9ebc-c08f-426d-9aa4-8af9de7b6d74,Virtual Machines Licenses,SQL Server Developer Edition,Global,Developer License,23.983353,0
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-09-2025,1adb9ebc-c08f-426d-9aa4-8af9de7b6d74,Virtual Machines Licenses,SQL Server Developer Edition,Global,Developer License,24,0
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-10-2025,1adb9ebc-c08f-426d-9aa4-8af9de7b6d74,Virtual Machines Licenses,SQL Server Developer Edition,Global,Developer License,24,0
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-11-2025,1adb9ebc-c08f-426d-9aa4-8af9de7b6d74,Virtual Machines Licenses,SQL Server Developer Edition,Global,Developer License,24,0
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-12-2025,1adb9ebc-c08f-426d-9aa4-8af9de7b6d74,Virtual Machines Licenses,SQL Server Developer Edition,Global,Developer License,24,0
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/13/2025,1adb9ebc-c08f-426d-9aa4-8af9de7b6d74,Virtual Machines Licenses,SQL Server Developer Edition,Global,Developer License,24,0
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/14/2025,1adb9ebc-c08f-426d-9aa4-8af9de7b6d74,Virtual Machines Licenses,SQL Server Developer Edition,Global,Developer License,24,0
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/15/2025,1adb9ebc-c08f-426d-9aa4-8af9de7b6d74,Virtual Machines Licenses,SQL Server Developer Edition,Global,Developer License,24,0
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/16/2025,1adb9ebc-c08f-426d-9aa4-8af9de7b6d74,Virtual Machines Licenses,SQL Server Developer Edition,Global,Developer License,24,0
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/17/2025,1adb9ebc-c08f-426d-9aa4-8af9de7b6d74,Virtual Machines Licenses,SQL Server Developer Edition,Global,Developer License,24,0
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/18/2025,1adb9ebc-c08f-426d-9aa4-8af9de7b6d74,Virtual Machines Licenses,SQL Server Developer Edition,Global,Developer License,24,0
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/19/2025,1adb9ebc-c08f-426d-9aa4-8af9de7b6d74,Virtual Machines Licenses,SQL Server Developer Edition,Global,Developer License,24,0
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/20/2025,1adb9ebc-c08f-426d-9aa4-8af9de7b6d74,Virtual Machines Licenses,SQL Server Developer Edition,Global,Developer License,24,0
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/21/2025,1adb9ebc-c08f-426d-9aa4-8af9de7b6d74,Virtual Machines Licenses,SQL Server Developer Edition,Global,Developer License,24,0
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/22/2025,1adb9ebc-c08f-426d-9aa4-8af9de7b6d74,Virtual Machines Licenses,SQL Server Developer Edition,Global,Developer License,24,0
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/23/2025,1adb9ebc-c08f-426d-9aa4-8af9de7b6d74,Virtual Machines Licenses,SQL Server Developer Edition,Global,Developer License,24,0
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/24/2025,1adb9ebc-c08f-426d-9aa4-8af9de7b6d74,Virtual Machines Licenses,SQL Server Developer Edition,Global,Developer License,24,0
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/25/2025,1adb9ebc-c08f-426d-9aa4-8af9de7b6d74,Virtual Machines Licenses,SQL Server Developer Edition,Global,Developer License,24,0
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/26/2025,1adb9ebc-c08f-426d-9aa4-8af9de7b6d74,Virtual Machines Licenses,SQL Server Developer Edition,Global,Developer License,24,0
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/27/2025,1adb9ebc-c08f-426d-9aa4-8af9de7b6d74,Virtual Machines Licenses,SQL Server Developer Edition,Global,Developer License,24,0
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/28/2025,1adb9ebc-c08f-426d-9aa4-8af9de7b6d74,Virtual Machines Licenses,SQL Server Developer Edition,Global,Developer License,24,0
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/29/2025,1adb9ebc-c08f-426d-9aa4-8af9de7b6d74,Virtual Machines Licenses,SQL Server Developer Edition,Global,Developer License,24,0
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/30/2025,1adb9ebc-c08f-426d-9aa4-8af9de7b6d74,Virtual Machines Licenses,SQL Server Developer Edition,Global,Developer License,24,0
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-01-2025,82cd70ab-1aee-4b30-bc04-8b71e1204dbc,Storage,Standard HDD Managed Disks,All,S4 LRS Disk Operations,234.2817,0.117139
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-02-2025,82cd70ab-1aee-4b30-bc04-8b71e1204dbc,Storage,Standard HDD Managed Disks,All,S4 LRS Disk Operations,223.7956,0.111902
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-03-2025,82cd70ab-1aee-4b30-bc04-8b71e1204dbc,Storage,Standard HDD Managed Disks,All,S4 LRS Disk Operations,349.8423,0.174925
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-04-2025,82cd70ab-1aee-4b30-bc04-8b71e1204dbc,Storage,Standard HDD Managed Disks,All,S4 LRS Disk Operations,308.2181,0.154112
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-05-2025,82cd70ab-1aee-4b30-bc04-8b71e1204dbc,Storage,Standard HDD Managed Disks,All,S4 LRS Disk Operations,266.147,0.133075
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-06-2025,82cd70ab-1aee-4b30-bc04-8b71e1204dbc,Storage,Standard HDD Managed Disks,All,S4 LRS Disk Operations,339.5463,0.169779
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-07-2025,82cd70ab-1aee-4b30-bc04-8b71e1204dbc,Storage,Standard HDD Managed Disks,All,S4 LRS Disk Operations,286.8843,0.143453
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-08-2025,82cd70ab-1aee-4b30-bc04-8b71e1204dbc,Storage,Standard HDD Managed Disks,All,S4 LRS Disk Operations,269.5407,0.134772
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-09-2025,82cd70ab-1aee-4b30-bc04-8b71e1204dbc,Storage,Standard HDD Managed Disks,All,S4 LRS Disk Operations,268.8966,0.13445
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-10-2025,82cd70ab-1aee-4b30-bc04-8b71e1204dbc,Storage,Standard HDD Managed Disks,All,S4 LRS Disk Operations,338.5269,0.169265
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-11-2025,82cd70ab-1aee-4b30-bc04-8b71e1204dbc,Storage,Standard HDD Managed Disks,All,S4 LRS Disk Operations,336.23,0.168122
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-12-2025,82cd70ab-1aee-4b30-bc04-8b71e1204dbc,Storage,Standard HDD Managed Disks,All,S4 LRS Disk Operations,465.5954,0.232812
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/13/2025,82cd70ab-1aee-4b30-bc04-8b71e1204dbc,Storage,Standard HDD Managed Disks,All,S4 LRS Disk Operations,414.7674,0.207393
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/14/2025,82cd70ab-1aee-4b30-bc04-8b71e1204dbc,Storage,Standard HDD Managed Disks,All,S4 LRS Disk Operations,335.2061,0.167608
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/15/2025,82cd70ab-1aee-4b30-bc04-8b71e1204dbc,Storage,Standard HDD Managed Disks,All,S4 LRS Disk Operations,273.2247,0.136619
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/16/2025,82cd70ab-1aee-4b30-bc04-8b71e1204dbc,Storage,Standard HDD Managed Disks,All,S4 LRS Disk Operations,267.7558,0.133884
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/17/2025,82cd70ab-1aee-4b30-bc04-8b71e1204dbc,Storage,Standard HDD Managed Disks,All,S4 LRS Disk Operations,348.4811,0.174246
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/18/2025,82cd70ab-1aee-4b30-bc04-8b71e1204dbc,Storage,Standard HDD Managed Disks,All,S4 LRS Disk Operations,343.0904,0.171557
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/19/2025,82cd70ab-1aee-4b30-bc04-8b71e1204dbc,Storage,Standard HDD Managed Disks,All,S4 LRS Disk Operations,336.3725,0.168201
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/20/2025,82cd70ab-1aee-4b30-bc04-8b71e1204dbc,Storage,Standard HDD Managed Disks,All,S4 LRS Disk Operations,345.0073,0.172505
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/21/2025,82cd70ab-1aee-4b30-bc04-8b71e1204dbc,Storage,Standard HDD Managed Disks,All,S4 LRS Disk Operations,361.9945,0.180998
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/22/2025,82cd70ab-1aee-4b30-bc04-8b71e1204dbc,Storage,Standard HDD Managed Disks,All,S4 LRS Disk Operations,286.6554,0.143325
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/23/2025,82cd70ab-1aee-4b30-bc04-8b71e1204dbc,Storage,Standard HDD Managed Disks,All,S4 LRS Disk Operations,273.4494,0.136725
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/24/2025,82cd70ab-1aee-4b30-bc04-8b71e1204dbc,Storage,Standard HDD Managed Disks,All,S4 LRS Disk Operations,370.1103,0.185065
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/25/2025,82cd70ab-1aee-4b30-bc04-8b71e1204dbc,Storage,Standard HDD Managed Disks,All,S4 LRS Disk Operations,344.6442,0.172331
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/26/2025,82cd70ab-1aee-4b30-bc04-8b71e1204dbc,Storage,Standard HDD Managed Disks,All,S4 LRS Disk Operations,373.7097,0.186855
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/27/2025,82cd70ab-1aee-4b30-bc04-8b71e1204dbc,Storage,Standard HDD Managed Disks,All,S4 LRS Disk Operations,456.7943,0.228398
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/28/2025,82cd70ab-1aee-4b30-bc04-8b71e1204dbc,Storage,Standard HDD Managed Disks,All,S4 LRS Disk Operations,387.5536,0.193787
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/29/2025,82cd70ab-1aee-4b30-bc04-8b71e1204dbc,Storage,Standard HDD Managed Disks,All,S4 LRS Disk Operations,360.7105,0.180355
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/30/2025,82cd70ab-1aee-4b30-bc04-8b71e1204dbc,Storage,Standard HDD Managed Disks,All,S4 LRS Disk Operations,328.2677,0.164137
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-01-2025,fe167397-a38d-43c3-9bb3-8e2907e56a41,Bandwidth,Rtn Preference: MGN,AU East,Standard Data Transfer Out,0.577693,0.069312
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-02-2025,fe167397-a38d-43c3-9bb3-8e2907e56a41,Bandwidth,Rtn Preference: MGN,AU East,Standard Data Transfer Out,0.26619,0.031935
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-03-2025,fe167397-a38d-43c3-9bb3-8e2907e56a41,Bandwidth,Rtn Preference: MGN,AU East,Standard Data Transfer Out,1.653201,0.19837
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-04-2025,fe167397-a38d-43c3-9bb3-8e2907e56a41,Bandwidth,Rtn Preference: MGN,AU East,Standard Data Transfer Out,3.532494,0.423888
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-05-2025,fe167397-a38d-43c3-9bb3-8e2907e56a41,Bandwidth,Rtn Preference: MGN,AU East,Standard Data Transfer Out,1.150747,0.138087
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-06-2025,fe167397-a38d-43c3-9bb3-8e2907e56a41,Bandwidth,Rtn Preference: MGN,AU East,Standard Data Transfer Out,1.62038,0.19444
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-07-2025,fe167397-a38d-43c3-9bb3-8e2907e56a41,Bandwidth,Rtn Preference: MGN,AU East,Standard Data Transfer Out,1.788956,0.214673
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-08-2025,fe167397-a38d-43c3-9bb3-8e2907e56a41,Bandwidth,Rtn Preference: MGN,AU East,Standard Data Transfer Out,0.410583,0.049268
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-09-2025,fe167397-a38d-43c3-9bb3-8e2907e56a41,Bandwidth,Rtn Preference: MGN,AU East,Standard Data Transfer Out,0.338189,0.040577
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-10-2025,fe167397-a38d-43c3-9bb3-8e2907e56a41,Bandwidth,Rtn Preference: MGN,AU East,Standard Data Transfer Out,0.732168,0.087851
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-11-2025,fe167397-a38d-43c3-9bb3-8e2907e56a41,Bandwidth,Rtn Preference: MGN,AU East,Standard Data Transfer Out,0.742503,0.089088
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-12-2025,fe167397-a38d-43c3-9bb3-8e2907e56a41,Bandwidth,Rtn Preference: MGN,AU East,Standard Data Transfer Out,1.356207,0.162739
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/13/2025,fe167397-a38d-43c3-9bb3-8e2907e56a41,Bandwidth,Rtn Preference: MGN,AU East,Standard Data Transfer Out,1.492886,0.179141
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/14/2025,fe167397-a38d-43c3-9bb3-8e2907e56a41,Bandwidth,Rtn Preference: MGN,AU East,Standard Data Transfer Out,1.505941,0.180714
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/15/2025,fe167397-a38d-43c3-9bb3-8e2907e56a41,Bandwidth,Rtn Preference: MGN,AU East,Standard Data Transfer Out,0.30879,0.037045
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/16/2025,fe167397-a38d-43c3-9bb3-8e2907e56a41,Bandwidth,Rtn Preference: MGN,AU East,Standard Data Transfer Out,0.296796,0.035622
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/17/2025,fe167397-a38d-43c3-9bb3-8e2907e56a41,Bandwidth,Rtn Preference: MGN,AU East,Standard Data Transfer Out,1.148137,0.137773
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/18/2025,fe167397-a38d-43c3-9bb3-8e2907e56a41,Bandwidth,Rtn Preference: MGN,AU East,Standard Data Transfer Out,0.577656,0.069322
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/19/2025,fe167397-a38d-43c3-9bb3-8e2907e56a41,Bandwidth,Rtn Preference: MGN,AU East,Standard Data Transfer Out,0.639832,0.076768
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/20/2025,fe167397-a38d-43c3-9bb3-8e2907e56a41,Bandwidth,Rtn Preference: MGN,AU East,Standard Data Transfer Out,1.580332,0.189637
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/21/2025,fe167397-a38d-43c3-9bb3-8e2907e56a41,Bandwidth,Rtn Preference: MGN,AU East,Standard Data Transfer Out,0.918123,0.110172
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/22/2025,fe167397-a38d-43c3-9bb3-8e2907e56a41,Bandwidth,Rtn Preference: MGN,AU East,Standard Data Transfer Out,0.404636,0.048558
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/23/2025,fe167397-a38d-43c3-9bb3-8e2907e56a41,Bandwidth,Rtn Preference: MGN,AU East,Standard Data Transfer Out,0.24802,0.029759
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/24/2025,fe167397-a38d-43c3-9bb3-8e2907e56a41,Bandwidth,Rtn Preference: MGN,AU East,Standard Data Transfer Out,1.062156,0.127462
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/25/2025,fe167397-a38d-43c3-9bb3-8e2907e56a41,Bandwidth,Rtn Preference: MGN,AU East,Standard Data Transfer Out,0.615932,0.073909
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/26/2025,fe167397-a38d-43c3-9bb3-8e2907e56a41,Bandwidth,Rtn Preference: MGN,AU East,Standard Data Transfer Out,1.789941,0.214789
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/27/2025,fe167397-a38d-43c3-9bb3-8e2907e56a41,Bandwidth,Rtn Preference: MGN,AU East,Standard Data Transfer Out,1.035424,0.124242
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/28/2025,fe167397-a38d-43c3-9bb3-8e2907e56a41,Bandwidth,Rtn Preference: MGN,AU East,Standard Data Transfer Out,1.573362,0.188805
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/29/2025,fe167397-a38d-43c3-9bb3-8e2907e56a41,Bandwidth,Rtn Preference: MGN,AU East,Standard Data Transfer Out,0.355264,0.042628
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/30/2025,fe167397-a38d-43c3-9bb3-8e2907e56a41,Bandwidth,Rtn Preference: MGN,AU East,Standard Data Transfer Out,0.302005,0.036238
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-01-2025,e4849c08-0b91-5c69-acce-91151c8cf71b,Virtual Machines,Dav4/Dasv4 Series,IN Central,D4a v4/D4as v4,24,2.952
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-02-2025,e4849c08-0b91-5c69-acce-91151c8cf71b,Virtual Machines,Dav4/Dasv4 Series,IN Central,D4a v4/D4as v4,24,2.952
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-03-2025,e4849c08-0b91-5c69-acce-91151c8cf71b,Virtual Machines,Dav4/Dasv4 Series,IN Central,D4a v4/D4as v4,24,2.952
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-04-2025,e4849c08-0b91-5c69-acce-91151c8cf71b,Virtual Machines,Dav4/Dasv4 Series,IN Central,D4a v4/D4as v4,24,2.952
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-05-2025,e4849c08-0b91-5c69-acce-91151c8cf71b,Virtual Machines,Dav4/Dasv4 Series,IN Central,D4a v4/D4as v4,24,2.952
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-06-2025,e4849c08-0b91-5c69-acce-91151c8cf71b,Virtual Machines,Dav4/Dasv4 Series,IN Central,D4a v4/D4as v4,24,2.952
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-07-2025,e4849c08-0b91-5c69-acce-91151c8cf71b,Virtual Machines,Dav4/Dasv4 Series,IN Central,D4a v4/D4as v4,24,2.952
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-08-2025,e4849c08-0b91-5c69-acce-91151c8cf71b,Virtual Machines,Dav4/Dasv4 Series,IN Central,D4a v4/D4as v4,23.983353,2.949952
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-09-2025,e4849c08-0b91-5c69-acce-91151c8cf71b,Virtual Machines,Dav4/Dasv4 Series,IN Central,D4a v4/D4as v4,24,2.952
